Provider_ID,Provider_Name,City,State,Zip_Code,PSI-10,PSI-11,PSI-12,PSI-13,PSI-14,PSI-15,PSI-3,PSI-6,PSI-8,PSI-9,PSI-90
431307,SANFORD CLEAR LAKE MEDICAL CENTER,CLEAR LAKE,SD,57226,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431308,EUREKA COMMUNITY HEALTH SERVICES - CAH,EUREKA,SD,57437,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431309,COMMUNITY MEMORIAL HOSPITAL,BURKE,SD,57523,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431310,AVERA FLANDREAU HOSPITAL - CAH,FLANDREAU,SD,57028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431311,SANFORD HOSPITAL WEBSTER - CAH,WEBSTER,SD,57274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431312,MARSHALL COUNTY HEALTHCARE CENTER - CAH,BRITTON,SD,57430,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431313,FREEMAN MEDICAL CENTER - CAH,FREEMAN,SD,57029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431314,BENNETT COUNTY HOSPITAL AND NURSING HOME - CAH,MARTIN,SD,57551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431315,WAGNER COMMUNITY MEMORIAL HOSPITAL - CAH,WAGNER,SD,57380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431316,COMMUNITY MEMORIAL HOSPITAL,REDFIELD,SD,57469,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL - CAH,SCOTLAND,SD,57059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431318,BOWDLE HOSPITAL - CAH,BOWDLE,SD,57428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431319,HANS P PETERSON MEMORIAL HOSPITAL - CAH,PHILIP,SD,57567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431320,REGIONAL HEALTH LEAD-DEADWOOD HOSPITAL,DEADWOOD,SD,57732,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431321,REGIONAL HEALTH STURGIS HOSPITAL,STURGIS,SD,57785,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431322,FALL RIVER HOSPITAL - CAH,HOT SPRINGS,SD,57747,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431323,REGIONAL HEALTH CUSTER HOSPITAL,CUSTER,SD,57730,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431324,AVERA WESKOTA MEMORIAL MEDICAL CENTER - CAH,WESSINGTON SPRINGS,SD,57382,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431325,MOBRIDGE REGIONAL HOSPITAL - CAH,MOBRIDGE,SD,57601,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431326,MILBANK AREA HOSPITAL/AVERA HEALTH,MILBANK,SD,57252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431327,ST MICHAEL'S HOSPITAL - CAH,TYNDALL,SD,57066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431328,PIONEER MEMORIAL HOSPITAL - CAH,VIBORG,SD,57070,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431329,SANFORD CHAMBERLAIN MEDICAL CENTER,CHAMBERLAIN,SD,57325,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431330,AVERA ST BENEDICT HEALTH CENTER - CAH,PARKSTON,SD,57366,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431331,AVERA DELLS AREA HOSPITAL  - CAH,DELL RAPIDS,SD,57022,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431332,AVERA DE SMET MEMORIAL HOSPITAL - CAH,DE SMET,SD,57231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431333,SANFORD CANTON-INWOOD MEDICAL CENTER - CAH,CANTON,SD,57013,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431334,WINNER REGIONAL HEALTHCARE CENTER - CAH,WINNER,SD,57580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431335,HURON REGIONAL MEDICAL CENTER,HURON,SD,57350,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431336,SANFORD VERMILLION HOSPITAL,VERMILLION,SD,57069,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431337,AVERA HAND COUNTY MEMORIAL HOSPITAL AND CLINIC,MILLER,SD,57362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431338,AVERA GREGORY HOSPITAL,GREGORY,SD,57533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
431339,COTEAU DES PRAIRIES HEALTH CARE SYSTEM,SISSETON,SD,57262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
433300,LIFESCAPE,SIOUX FALLS,SD,57105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
440001,UNICOI COUNTY  HOSPITAL,ERWIN,TN,37650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356155,0.285152,0.110159,0.000000,0.986602
440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,JACKSON,TN,38301,1.358797,5.874909,5.190787,5.478963,1.102572,1.389819,0.963324,0.457274,0.112674,2.425432,1.189169
440003,SUMNER REGIONAL MEDICAL CENTER,GALLATIN,TN,37066,1.185393,6.206437,3.565603,5.674190,1.271990,1.642518,0.104292,0.324405,0.105303,2.571245,0.892436
440006,TRISTAR SKYLINE MEDICAL CENTER,NASHVILLE,TN,37207,1.581125,12.282578,3.389577,4.649441,1.145178,1.041230,0.056428,0.372740,0.129475,2.188319,1.007912
440007,UNITY MEDICAL CENTER,MANCHESTER,TN,37355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.311527,0.280568,0.109805,0.000000,0.964130
440008,HENDERSON COUNTY COMMUNITY HOSPITAL,LEXINGTON,TN,38351,0.000000,0.000000,0.000000,0.000000,0.000000,1.280839,0.372432,0.285273,0.110257,0.000000,0.990536
440009,CUMBERLAND MEDICAL CENTER,CROSSVILLE,TN,38555,1.274308,7.831666,2.929905,4.767857,0.783426,1.154113,0.327633,0.250746,0.145077,2.674672,0.903771
440010,WAYNE MEDICAL CENTER,WAYNESBORO,TN,38485,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.360725,0.284210,0.110222,0.000000,0.987595
440011,BLOUNT MEMORIAL HOSPITAL,MARYVILLE,TN,37804,1.173268,13.271018,5.062921,6.502556,0.731654,1.506781,0.083860,0.280101,0.104126,2.376011,1.186592
440012,BRISTOL REGIONAL MEDICAL CENTER,BRISTOL,TN,37620,0.886776,13.968850,2.190167,4.638692,0.664563,1.540796,1.969114,0.336869,0.139554,2.602775,1.455716
440015,UNIVERSITY OF TN MEDICAL CENTER (THE),KNOXVILLE,TN,37920,1.827187,6.028539,3.756057,9.018619,1.196256,1.235616,0.454357,0.233991,0.121754,2.743802,1.166081
440016,BAPTIST MEMORIAL HOSPITAL HUNTINGDON,HUNTINGDON,TN,38344,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.313299,0.282428,0.109849,0.000000,1.016548
440017,HOLSTON VALLEY MEDICAL CENTER,KINGSPORT,TN,37662,0.887418,10.430770,5.404052,4.212927,0.612382,1.159648,0.995674,0.387654,0.114138,1.995018,1.222401
440018,SYCAMORE SHOALS HOSPITAL,ELIZABETHTON,TN,37643,1.297668,10.177159,3.496886,4.988172,0.822546,1.245029,0.233813,0.271097,0.108335,2.530323,0.986746
440020,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM PULASKI,PULASKI,TN,38478,0.000000,0.000000,3.657297,0.000000,0.000000,1.260542,0.247655,0.277829,0.109059,2.576136,0.946475
440025,"LAUGHLIN MEMORIAL HOSPITAL, INC",GREENEVILLE,TN,37745,1.234709,9.467248,3.312373,5.154256,1.340579,1.616080,0.219098,0.269076,0.108163,3.224975,0.984927
440029,WILLIAMSON MEDICAL CENTER,FRANKLIN,TN,37067,1.087764,4.332520,4.275809,5.330375,1.268857,1.104634,0.117802,0.281178,0.103208,3.160993,0.840614
440030,MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION,MORRISTOWN,TN,37814,1.263782,5.855812,3.047820,5.417244,0.818152,1.212228,0.493083,0.265832,0.107799,2.458335,0.920588
440031,ROANE MEDICAL CENTER,HARRIMAN,TN,37748,1.269795,7.691926,3.916007,4.851755,0.817825,1.459897,1.545994,0.273626,0.108728,2.513218,1.265180
440032,HAWKINS COUNTY MEMORIAL HOSPITAL,ROGERSVILLE,TN,37857,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.347428,0.283380,0.109852,0.000000,0.981873
440033,TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER,LA FOLLETTE,TN,37766,0.000000,0.000000,3.746890,0.000000,0.000000,1.271416,0.229167,0.276866,0.109343,2.562912,0.935298
440034,METHODIST MEDICAL CENTER OF OAK RIDGE,OAK RIDGE,TN,37830,1.203380,4.782772,2.795828,3.785820,1.143565,2.410479,2.456593,0.298025,0.114709,2.753165,1.339609
440035,TENNOVA HEALTHCARE-CLARKSVILLE,CLARKSVILLE,TN,37040,1.101504,5.131738,2.662393,5.945752,0.741677,1.130260,0.095179,0.236530,0.105229,2.027244,0.781399
440039,VANDERBILT UNIVERSITY MEDICAL CENTER,NASHVILLE,TN,37232,1.624739,5.061234,2.474604,6.630533,0.891537,1.249210,0.475965,0.343726,0.092070,2.647296,0.960252
440040,PERRY COMMUNITY HOSPITAL,LINDEN,TN,37096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.323342,0.278156,0.109946,0.000000,0.977206
440046,TRISTAR HORIZON MEDICAL CENTER,DICKSON,TN,37055,1.292740,6.881682,4.130610,5.041670,0.793851,1.204453,0.149618,0.254469,0.107227,2.448859,0.896572
440048,BAPTIST MEMORIAL HOSPITAL,MEMPHIS,TN,38120,2.410241,14.384460,5.767595,9.120417,0.728441,1.053000,0.533745,0.285473,0.123217,2.336576,1.557614
440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,MEMPHIS,TN,38104,2.230853,11.038032,6.649160,5.359249,0.864919,1.446109,0.189208,0.273079,0.131223,4.221376,1.262756
440050,TAKOMA REGIONAL HOSPITAL,GREENEVILLE,TN,37743,1.285711,8.210514,4.030018,6.303196,0.817067,1.456039,0.805756,0.277187,0.109499,2.514598,1.170728
440053,SAINT THOMAS RUTHERFORD HOSPITAL,MURFREESBORO,TN,37129,1.447707,12.881574,2.952770,7.115449,1.065597,1.721509,0.444416,0.316203,0.101412,2.661559,1.230098
440056,TENNOVA HEALTHCARE-JEFFERSON MEMORIAL HOSPITAL,JEFFERSON CITY,TN,37760,0.000000,0.000000,3.571952,0.000000,0.839367,1.258578,0.273167,0.278210,0.123376,2.570205,0.934742
440057,CLAIBORNE MEDICAL CENTER,TAZEWELL,TN,37879,0.000000,0.000000,3.623178,0.000000,0.841214,1.258082,0.274906,0.279941,0.109493,2.567306,0.933188
440058,SOUTHERN TENNESSEE REGIONAL HLTH SYSTEM WINCHESTER,WINCHESTER,TN,37398,1.275377,5.799144,5.073062,5.496215,0.813844,1.450849,0.181401,0.317327,0.121801,2.422680,0.957901
440059,COOKEVILLE REGIONAL MEDICAL CENTER,COOKEVILLE,TN,38501,1.003987,7.588655,2.743625,3.618610,0.606813,1.522790,0.132446,0.198973,0.161967,2.598084,0.767897
440060,MILAN GENERAL HOSPITAL,MILAN,TN,38358,1.297518,6.779456,3.731091,4.943441,0.835668,1.506541,0.335832,0.283683,0.110043,2.563826,0.932600
440061,WEST TENNESSEE HEALTHCARE VOLUNTEER HOSPITAL,MARTIN,TN,38237,1.306238,7.339465,3.700497,5.144395,0.843843,1.259699,0.289979,0.280424,0.109492,2.575040,0.938963
440063,JOHNSON CITY MEDICAL CENTER,JOHNSON CITY,TN,37604,1.299316,13.735988,4.569596,5.516713,0.620524,1.505707,0.202328,0.306164,0.110440,1.961167,1.162022
440065,NORTHCREST MEDICAL CENTER,SPRINGFIELD,TN,37172,1.265938,7.944757,3.205703,5.554287,1.344177,1.453139,2.223849,0.273311,0.108570,2.484165,1.449343
440067,LAKEWAY REGIONAL HOSPITAL,MORRISTOWN,TN,37814,1.300511,10.649328,3.554830,4.949075,0.842647,1.268594,0.285210,0.282025,0.109366,2.545991,1.017540
440068,STARR REGIONAL MEDICAL CENTER ATHENS,ATHENS,TN,37371,1.298030,9.043750,3.431448,4.980216,0.829786,1.211333,0.235476,0.322594,0.122909,2.538478,0.959396
440070,DECATUR COUNTY GENERAL HOSPITAL,PARSONS,TN,38363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.363050,0.284662,0.110188,0.000000,0.988237
440072,WEST TENNESSEE HEALTHCARE DYERSBURG HOSPITAL,DYERSBURG,TN,38024,1.279764,8.515320,3.800512,5.608561,0.819161,1.211602,0.159932,0.300504,0.121146,2.465978,0.967569
440073,MAURY REGIONAL HOSPITAL,COLUMBIA,TN,38401,1.598531,9.824176,2.293197,3.941663,0.657250,1.155701,0.183327,0.212173,0.100646,2.574497,0.858215
440081,LECONTE MEDICAL CENTER,SEVIERVILLE,TN,37862,1.201749,7.957183,4.404584,5.535820,0.805359,1.197935,0.808069,0.267396,0.108164,2.468608,1.129632
440082,SAINT THOMAS WEST HOSPITAL,NASHVILLE,TN,37205,0.796365,5.575658,5.124951,3.207494,1.166849,1.018860,0.199952,0.279172,0.108286,3.484342,0.819900
440083,JAMESTOWN REGIONAL MEDICAL CENTER,JAMESTOWN,TN,38556,0.000000,0.000000,0.000000,0.000000,0.000000,1.278623,0.293037,0.278954,0.109507,0.000000,0.959464
440084,SWEETWATER HOSPITAL ASSOCIATION,SWEETWATER,TN,37874,0.000000,0.000000,3.506160,0.000000,1.894206,1.225716,0.239184,0.277608,0.109495,2.523089,0.946210
440091,"MEMORIAL HEALTHCARE SYSTEM, INC",CHATTANOOGA,TN,37404,2.142447,15.711502,2.182109,5.489200,0.482513,1.078805,0.259697,0.316079,0.099033,2.763117,1.166265
440102,LINCOLN MEDICAL CENTER,FAYETTEVILLE,TN,37334,1.309066,7.237020,3.582329,5.066152,0.846724,1.260806,0.287000,0.279126,0.109513,2.573996,0.925680
440104,ERLANGER MEDICAL CENTER,CHATTANOOGA,TN,37403,2.578052,6.078164,3.651885,5.510275,0.508206,0.898762,0.422186,0.257734,0.144686,2.336473,1.008856
440109,HARDIN MEDICAL CENTER,SAVANNAH,TN,38372,1.272925,10.200737,3.705402,5.766175,0.845390,1.246455,0.290541,0.280944,0.109727,2.570173,1.051257
440110,FORT LOUDON MEDICAL CENTER,LENOIR CITY,TN,37772,1.233470,9.199564,3.366191,5.507711,0.815431,1.451739,0.677877,0.275676,0.108865,2.481136,1.092030
440111,METRO NASHVILLE GENERAL HOSPITAL,NASHVILLE,TN,37208,0.000000,9.148524,3.714205,5.061029,0.000000,1.272190,0.310587,0.282739,0.110158,2.559062,0.994136
440120,TENNOVA HEALTHCARE,KNOXVILLE,TN,37917,0.700858,12.643225,4.310255,4.337916,0.959484,0.825758,0.148536,0.261680,0.123659,2.187146,0.994498
440125,FORT SANDERS REGIONAL MEDICAL CENTER,KNOXVILLE,TN,37916,1.102394,8.327490,2.911639,2.993718,1.396854,1.097815,1.666816,0.263520,0.113425,2.648061,1.162166
440130,BAPTIST MEMORIAL HOSPITAL UNION CITY,UNION CITY,TN,38261,1.305752,7.167463,4.077281,5.061634,0.840417,1.261197,0.215755,0.319025,0.108685,2.546059,0.934371
440131,BAPTIST MEMORIAL HOSPITAL TIPTON,COVINGTON,TN,38019,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.348518,0.282752,0.110035,0.000000,0.984277
440132,HENRY COUNTY MEDICAL CENTER,PARIS,TN,38242,1.159484,13.577964,3.034870,5.236014,0.801255,1.193258,0.531475,0.311965,0.120591,2.771853,1.153568
440133,SAINT THOMAS MIDTOWN HOSPITAL,NASHVILLE,TN,37236,0.873763,12.420855,4.049790,6.306509,0.964045,1.235744,0.056808,0.350825,0.149501,1.766236,1.080293
440137,TENNOVA HEALTHCARE-SHELBYVILLE,SHELBYVILLE,TN,37160,1.298027,7.045882,3.609349,5.044351,0.837092,1.256272,0.263328,0.278936,0.109648,2.517518,0.912507
440144,TENNOVA HEALTHCARE-HARTON,TULLAHOMA,TN,37388,1.884524,7.727989,3.714375,6.741488,0.786412,1.406162,0.393710,0.298951,0.120229,2.730154,1.099632
440148,SAINT THOMAS DEKALB HOSPITAL,SMITHVILLE,TN,37166,0.000000,0.000000,3.798398,0.000000,0.000000,0.000000,0.343212,0.284908,0.109998,2.598259,0.979839
440150,TRISTAR SUMMIT MEDICAL CENTER,HERMITAGE,TN,37076,1.520604,7.748335,2.875477,4.934895,0.726036,1.313532,0.075486,0.379103,0.116377,2.417157,0.872086
440151,SAINT THOMAS RIVER PARK HOSPITAL,MC MINNVILLE,TN,37110,1.172700,6.267382,3.396683,4.566290,0.841321,1.262647,0.226429,0.275506,0.108877,2.543939,0.839403
440152,REGIONAL ONE HEALTH,MEMPHIS,TN,38103,1.242868,7.193929,5.652847,6.669639,1.319830,1.207743,1.898954,0.271289,0.108892,2.793811,1.514247
440153,TENNOVA HEALTHCARE-NEWPORT MEDICAL CENTER,NEWPORT,TN,37821,0.000000,0.000000,3.811016,0.000000,0.000000,1.272564,0.301914,0.280972,0.109894,0.000000,0.962870
440156,PARKRIDGE MEDICAL CENTER,CHATTANOOGA,TN,37404,1.299075,14.005126,3.561315,4.705222,0.686016,1.012583,0.062066,0.466145,0.127631,1.805339,1.056034
440159,DELTA MEDICAL CENTER,MEMPHIS,TN,38118,1.300595,0.000000,3.787310,5.143045,0.000000,1.281397,0.338330,0.284676,0.110221,2.583609,0.966192
440161,TRISTAR CENTENNIAL MEDICAL CENTER,NASHVILLE,TN,37203,0.737311,3.500965,1.209612,4.149942,0.482725,0.963906,0.152111,0.200462,0.127619,2.175700,0.561349
440173,PARKWEST MEDICAL CENTER,KNOXVILLE,TN,37923,1.780175,5.108270,3.046605,3.227239,1.049129,1.452004,0.730818,0.261018,0.132197,2.527026,0.894415
440175,SOUTHERN TENNESSEE REGIONAL HEALTH SYSTEM LAWRENCE,LAWRENCEBURG,TN,38464,1.300951,7.328641,3.613306,4.999199,0.000000,1.274962,0.207719,0.274240,0.108979,2.580841,0.905724
440176,INDIAN PATH COMMUNITY HOSPITAL,KINGSPORT,TN,37660,1.241327,11.244933,3.689867,5.077532,0.789366,1.436889,0.122085,0.255875,0.107301,2.391317,1.000424
440180,JELLICO COMMUNITY HOSPITAL,JELLICO,TN,37762,1.300382,0.000000,3.749985,5.097896,1.375022,1.270141,0.315648,0.281661,0.109800,2.545525,1.015090
440182,MCKENZIE REGIONAL HOSPITAL,MC KENZIE,TN,38201,1.274755,6.381883,3.770300,4.739344,0.845979,1.270028,0.339002,0.284011,0.110113,2.570237,0.905917
440183,ST FRANCIS HOSPITAL,MEMPHIS,TN,38119,0.000000,0.000000,3.582152,0.000000,0.680911,1.372564,0.225641,0.282509,0.113550,2.246217,0.934535
440184,FRANKLIN WOODS COMMUNITY HOSPITAL,JOHNSON CITY,TN,37604,1.200775,8.883411,4.103001,3.898251,0.740523,1.128982,0.218538,0.267353,0.107994,2.604749,0.911667
440185,TENNOVA HEALTHCARE-CLEVELAND,CLEVELAND,TN,37311,1.223294,13.484155,3.704969,7.504341,0.764889,1.350217,0.690675,0.244665,0.118702,2.791226,1.332781
440187,LIVINGSTON REGIONAL HOSPITAL,LIVINGSTON,TN,38570,0.000000,0.000000,3.773661,0.000000,0.845438,1.515260,0.239827,0.275667,0.109293,2.568938,0.956885
440189,TENNOVA HEALTHCARE-REGIONAL JACKSON,JACKSON,TN,38305,1.144642,14.435986,4.669612,6.429941,0.780654,1.347283,0.291417,0.249826,0.106116,2.148648,1.237111
440192,SAINT THOMAS HIGHLANDS HOSPITAL,SPARTA,TN,38583,1.308977,7.399322,3.700224,5.134722,0.000000,1.268549,0.310197,0.282819,0.109712,2.571446,0.946107
440193,TENNOVA HEALTHCARE-LEBANON,LEBANON,TN,37087,1.207363,10.044579,4.389699,5.133024,0.808437,1.200188,0.154534,0.264558,0.107772,2.648734,1.007238
440194,TRISTAR HENDERSONVILLE MEDICAL CENTER,HENDERSONVILLE,TN,37075,1.231819,8.439677,2.775362,5.758158,0.786020,1.391753,0.149085,0.256139,0.106560,2.525594,0.914790
440197,TRISTAR SOUTHERN HILLS MEDICAL CENTER,NASHVILLE,TN,37211,1.648078,11.911833,2.845908,5.723615,0.795097,1.429905,0.898189,0.307961,0.107754,2.276902,1.237233
440200,SAINT THOMAS STONES RIVER HOSPITAL,WOODBURY,TN,37190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.356897,0.285970,0.110223,0.000000,0.986842
440218,SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,NASHVILLE,TN,37203,1.250192,4.592580,3.129547,4.138734,0.852567,1.263383,0.388786,0.280569,0.108930,2.389682,0.800598
440227,TRISTAR STONECREST MEDICAL CENTER,SMYRNA,TN,37167,1.239926,11.841191,3.386134,5.692052,0.785621,1.425268,0.167586,0.264439,0.108099,2.326320,1.044761
440228,SAINT FRANCIS BARTLETT MEDICAL CENTER,BARTLETT,TN,38133,1.307118,9.440320,3.121722,5.106423,0.766402,1.126950,0.078005,0.275819,0.119117,2.981960,0.919585
440231,TRUSTPOINT HOSPITAL,MURFREESBORO,TN,37129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.393198,0.287054,0.110432,0.000000,0.996322
440235,BIG SOUTH FORK MEDICAL CENTER,ONEIDA,TN,37841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441300,SAINT THOMAS HICKMAN HOSPITAL,CENTERVILLE,TN,37033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441301,TROUSDALE MEDICAL CENTER,HARTSVILLE,TN,37074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441303,THREE RIVERS HOSPITAL,WAVERLY,TN,37185,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441304,JOHNSON COUNTY COMMUNITY HOSPITAL,MOUNTAIN CITY,TN,37683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441305,MACON COMMUNITY HOSPITAL,LAFAYETTE,TN,37083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441306,ERLANGER BLEDSOE HOSPITAL,PIKEVILLE,TN,37367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441307,RIVERVIEW REGIONAL MEDICAL CENTER,CARTHAGE,TN,37030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441309,MARSHALL MEDICAL CENTER,LEWISBURG,TN,37091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441310,RHEA MEDICAL CENTER,DAYTON,TN,37321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441311,TRISTAR ASHLAND CITY MEDICAL CENTER,ASHLAND CITY,TN,37015,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441313,HANCOCK COUNTY HOSPITAL,SNEEDVILLE,TN,37869,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441314,LAUDERDALE COMMUNITY HOSPITAL,RIPLEY,TN,38063,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441316,CAMDEN GENERAL HOSPITAL,CAMDEN,TN,38320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441319,CUMBERLAND RIVER HOSPITAL,CELINA,TN,38551,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
441322,HOUSTON COUNTY COMMUNITY HOSPITAL,ERIN,TN,37061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
443302,ST JUDE CHILDRENS RESEARCH HOSPITAL,MEMPHIS,TN,38105,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
443303,EAST TENNESSEE CHILDRENS HOSPITAL,KNOXVILLE,TN,37916,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
450002,THE HOSPITALS OF PROVIDENCE MEMORIAL CAMPUS,EL PASO,TX,79902,0.000000,0.000000,5.051030,5.032496,0.721536,1.840698,0.088496,0.324071,0.118684,3.005383,0.973161
450007,PETERSON REGIONAL MEDICAL CENTER,KERRVILLE,TX,78028,1.228668,12.298052,3.584029,5.580322,1.269461,1.324094,0.680933,0.252675,0.105207,2.979481,1.202679
450010,UNITED REGIONAL HEALTH CARE SYSTEM,WICHITA FALLS,TX,76301,1.313059,5.695805,2.534858,4.326222,1.066328,0.959592,0.258470,0.277638,0.098277,2.011686,0.769449
450011,ST JOSEPH REGIONAL HEALTH CENTER,BRYAN,TX,77802,0.933267,6.880808,2.754181,5.421918,1.051791,1.287936,0.049543,0.297075,0.099474,2.630968,0.815810
450015,PARKLAND HEALTH AND HOSPITAL SYSTEM,DALLAS,TX,75235,1.096687,9.739564,3.534338,5.036581,1.157124,1.196233,0.807786,0.276977,0.104656,2.381929,1.112186
